ID,ApplicationDate_financial,AnnualIncome,EmploymentStatus,Experience,LoanDuration,NumberOfDependents,MonthlyDebtPayments,NumberOfOpenCreditLines,BankruptcyHistory,PreviousLoanDefaults,LengthOfCreditHistory,CheckingAccountBalance,TotalLiabilities,NetWorth,LoanApproved,ApplicationDate_demographic,Age,CreditScore,EducationLevel,LoanAmount,MaritalStatus,HomeOwnershipStatus,CreditCardUtilizationRate,NumberOfCreditInquiries,LoanPurpose,PaymentHistory,SavingsAccountBalance,TotalAssets,JobTenure,InterestRate,RiskScore,MonthlyIncome,MonthlyLoanPayment,TotalDebtToIncomeRatio
A6118,01-10-2018,138459,Employed,10,24,0,461,5,0,0,21,316,16837,58388.0,1,01-10-2034,29,532,Master,13514,Married,Mortgage,15.5,1,Education,22,3884,75225.0,6,22.22,37.0,11732.333333333334,563.0833333333334,8.72872688013183
A6119,02-10-2018,29952,Unemployed,28,24,3,459,1,0,0,27,384,53789,1058.0,0,02-10-2034,46,583,Master,41426,Married,Rent,9.99,0,Auto,30,6751,54847.0,2,21.35,56.0,2496.0,1726.0833333333333,87.54340277777777
A6120,03-10-2018,59820,Self-Employed,10,48,0,336,1,0,0,24,1121,17425,124925.0,0,03-10-2034,35,465,High School,22924,Single,Mortgage,5.51,0,Debt Consolidation,25,2536,142350.0,7,31.48,56.0,4985.0,477.5833333333333,16.320628552323637
A6121,04-10-2018,71265,Employed,17,36,0,354,1,0,0,19,809,31346,74855.0,0,04-10-2034,38,510,Master,34324,Married,Mortgage,24.1,0,Auto,27,1139,106201.0,3,24.78,48.0,5938.75,953.4444444444445,22.01548212072312
A6122,05-10-2018,138459,Employed,15,48,3,218,4,0,0,7,3485,8466,82130.0,1,05-10-2034,41,587,Bachelor,22355,Married,Mortgage,4.68,1,Education,23,5040,90596.0,3,19.7,40.0,13780.833333333334,465.7291666666667,4.961450081635121
A6123,06-10-2018,117015,Employed,5,36,3,618,3,0,0,23,760,21026,41817.0,1,06-10-2034,30,553,High School,17122,Divorced,Own,25.8,0,Debt Consolidation,26,1855,62843.0,2,18.04,45.0,9751.25,475.6111111111111,11.215086384936404
A6124,07-10-2018,34126,Employed,16,12,0,267,3,1,0,16,3592,5343,46046.0,0,07-10-2034,42,577,Master,16251,Married,Rent,4.21,1,Home,21,8890,51389.0,3,22.44,68.0,2843.8333333333335,1354.25,57.00931840825177
A6125,08-10-2018,138459,Self-Employed,37,36,0,450,4,0,0,19,282,15878,47938.0,1,08-10-2034,58,483,High School,33651,Married,Mortgage,32.4,1,Other,15,806,63816.0,2,26.94,40.0,25000.0,934.75,5.539
A6126,09-10-2018,52842,Employed,11,48,3,586,2,0,0,10,1890,56764,46170.0,0,09-10-2034,30,559,Associate,25158,Divorced,Rent,18.0,0,Home,20,4871,102934.0,3,23.28,51.0,4403.5,524.125,25.21006017940275
A6127,10-10-2018,75458,Employed,34,48,2,416,5,0,0,7,439,20412,42371.0,1,10-10-2034,54,630,Associate,8756,Married,Own,3.9,1,Auto,26,3300,62783.0,6,16.85,41.0,6288.166666666667,182.41666666666666,9.516552254234142
A6128,11-10-2018,15000,Employed,35,60,4,329,6,1,0,4,714,83190,208961.625,0,11-10-2034,57,591,Bachelor,34942,Married,Mortgage,11.5,0,Debt Consolidation,20,1363,246742.75,2,25.95,62.0,1250.0,582.3666666666667,72.90933333333334
A6129,12-10-2018,80160,Employed,12,60,1,631,3,0,0,9,4238,37477,17521.0,0,12-10-2034,30,545,Bachelor,23618,Single,Own,3.17,0,Home,17,5992,54998.0,6,28.74,50.0,6680.0,393.6333333333333,15.338822355289418
A6130,13-10-2018,15000,Employed,0,108,2,572,5,0,1,29,1752,25271,70838.0,0,13-10-2034,22,525,High School,53725,Married,Rent,15.7,6,Debt Consolidation,27,2585,96109.0,2,38.87,55.0,1250.0,513.5,86.84
A6131,14-10-2018,41145,Employed,21,48,0,603,3,0,0,28,1827,6139,27167.0,0,14-10-2034,43,539,Associate,53725,Married,Own,3.98,3,Debt Consolidation,23,31479,33306.0,10,24.08,53.0,3428.75,1526.2083333333333,62.09867541621096
A6132,15-10-2018,31764,Employed,13,36,0,294,4,0,1,21,520,81375,6028.0,0,15-10-2034,33,574,High School,11768,Married,Mortgage,3.34,1,Debt Consolidation,17,3247,26194.0,5,21.05,59.0,2647.0,326.8888888888889,23.456323720774044
A6133,16-10-2018,70742,Employed,42,60,1,460,4,0,0,15,1168,8946,48412.0,0,16-10-2034,62,561,High School,10825,Single,Mortgage,138.0,0,Education,23,1448,57358.0,6,23.86,53.0,5895.166666666667,180.41666666666666,10.86341918520822
A6134,17-10-2018,57616,Employed,18,24,0,568,2,0,1,4,2114,47003,20737.0,0,17-10-2034,40,643,Master,13437,Divorced,Mortgage,47.4,1,Home,24,3474,67740.0,7,15.18,59.0,4801.333333333333,559.875,23.49087059150236
A6135,18-10-2018,65286,Employed,7,48,1,292,5,0,0,9,1079,22787,176660.0,0,18-10-2034,30,549,Bachelor,30084,Divorced,Own,2.15,3,Home,26,4533,199447.0,2,27.06,51.0,5440.5,626.75,16.887234629170113
A6136,19-10-2018,83040,Employed,5,96,4,358,5,0,0,7,1152,97477,10144.0,0,19-10-2034,26,553,Associate,19663,Married,Own,43.2,0,Debt Consolidation,22,5991,16467.0,6,25.71,59.0,6920.0,204.82291666666666,8.133279142581888
A6137,20-10-2018,24864,Employed,30,96,0,392,2,0,0,21,119,14355,29118.0,0,20-10-2034,53,628,High School,21213,Married,Rent,303.0,0,Auto,23,1310,43473.0,6,24.34,56.0,2072.0,220.96875,29.58343388030888
A6138,21-10-2018,31931,Employed,10,24,1,728,4,0,1,3,1952,11467,5374.0,0,21-10-2034,33,577,Associate,18632,Widowed,Other,10.7,0,Home,25,6445,16841.0,10,19.39,59.0,2660.9166666666665,776.3333333333334,56.5344023049701
A6139,22-10-2018,25290,Employed,17,60,0,451,4,0,0,11,962,16365,208961.625,0,22-10-2034,40,440,High School,14436,Single,Mortgage,28.5,1,Home,24,827,246742.75,5,29.52,48.0,2107.5,240.6,32.816132858837484
A6140,23-10-2018,30719,Employed,30,72,2,877,2,0,0,26,586,18936,112971.0,0,23-10-2034,51,647,Bachelor,32411,Married,Mortgage,22.0,0,Auto,33,3177,131907.0,3,25.65,46.0,2559.9166666666665,450.15277777777777,51.84359299890405
A6141,24-10-2018,133021,Employed,14,96,0,698,3,0,0,17,11315,13270,121810.0,1,24-10-2034,34,586,High School,29203,Single,Rent,2.08,1,Debt Consolidation,31,2886,135080.0,5,25.81,38.0,11085.083333333334,304.1979166666667,9.040959698092783
A6142,25-10-2018,22192,Employed,13,60,3,1166,1,0,0,29,263,20774,9593.0,0,25-10-2034,39,468,Associate,7034,Married,Mortgage,3.4,1,Auto,28,3048,30367.0,6,26.27,54.0,1849.3333333333333,117.23333333333333,69.38896899783705
A6143,26-10-2018,32501,Self-Employed,15,60,0,400,5,0,0,22,2723,7463,9099.0,0,26-10-2034,39,525,Bachelor,23110,Married,Mortgage,18.8,0,Other,24,533,16562.0,5,30.98,55.0,2708.4166666666665,385.1666666666667,28.989877234546633
A6144,27-10-2018,138459,Employed,23,12,0,209,5,1,0,4,1198,43841,119165.0,1,27-10-2034,48,576,Doctorate,30166,Divorced,Mortgage,37.9,0,Other,31,7914,163006.0,5,20.47,51.0,18337.833333333332,2513.8333333333335,14.848173630108976
A6145,28-10-2018,39357,Employed,25,24,2,505,5,0,0,13,818,17495,13385.0,0,28-10-2034,47,567,High School,15923,Divorced,Mortgage,10.5,1,Education,32,3716,30880.0,8,20.38,54.0,3279.75,663.4583333333334,35.62644510506391
A6146,29-10-2018,39569,Employed,15,24,5,323,3,0,0,18,2217,64343,6558.0,0,29-10-2034,37,516,High School,32125,Single,Mortgage,33.6,3,Debt Consolidation,29,16125,18342.0,6,26.49,51.0,3297.4166666666665,1338.5416666666667,50.389193560615645
A6147,30-10-2018,83918,Employed,17,48,1,202,5,0,0,17,506,17799,21638.0,1,30-10-2034,40,642,Doctorate,13485,Married,Own,23.1,0,Auto,24,4549,39437.0,7,17.86,40.0,6993.166666666667,280.9375,6.905848566457732
A6148,31-10-2018,21332,Unemployed,16,84,1,307,3,1,0,23,1745,81668,11241.0,0,31-10-2034,35,584,Associate,18733,Married,Rent,11.3,1,Home,22,3523,92909.0,4,24.81,68.0,1777.6666666666667,223.01190476190476,29.815033082424797
A6149,01-11-2018,23813,Employed,2,36,4,384,0,0,1,14,2014,44508,71914.0,0,01-11-2034,22,577,Bachelor,44225,Married,Other,39.3,0,Debt Consolidation,26,1198,116422.0,7,28.88,56.0,1984.4166666666667,1228.4722222222222,81.25673651646859
A6150,02-11-2018,32682,Employed,22,48,1,1230,3,0,0,22,2419,13233,1381.0,0,02-11-2034,43,555,Bachelor,27505,Divorced,Own,5.54,0,Auto,35,2505,14614.0,7,23.19,56.0,2723.5,573.0208333333334,66.20234379780919
A6151,03-11-2018,109823,Employed,40,60,1,1102,3,0,0,4,268,6684,37488.0,1,03-11-2034,62,617,Associate,14862,Married,Rent,1.65,0,Other,25,864,44172.0,5,18.81,43.0,9151.916666666666,247.7,14.747730438979085
A6152,04-11-2018,56973,Employed,8,72,1,302,4,0,0,19,403,17212,17141.0,0,04-11-2034,29,565,High School,12430,Married,Rent,17.9,1,Home,24,4549,34353.0,6,23.16,55.0,4747.75,172.63888888888889,9.997133144940001
A6153,05-11-2018,23945,Employed,7,72,2,433,4,0,1,29,373,37176,208961.625,0,05-11-2034,30,549,High School,28454,Married,Own,4.25,2,Home,28,3050,246742.75,5,26.28,55.0,1995.4166666666667,395.19444444444446,41.50483747476857
A6154,06-11-2018,39239,Employed,6,24,0,315,5,0,0,10,843,26135,84878.0,0,06-11-2034,29,595,Bachelor,53725,Divorced,Rent,11.3,1,Home,22,1520,111013.0,3,25.73,51.0,3269.9166666666665,3270.6666666666665,109.65620938352149
A6155,07-11-2018,98894,Employed,23,108,1,364,4,0,1,7,667,8871,125711.0,1,07-11-2034,48,658,Master,16245,Married,Rent,4.97,0,Other,23,2339,134582.0,5,20.21,39.0,8241.166666666666,150.41666666666666,6.242036928428418
A6156,08-11-2018,15000,Employed,18,60,0,262,1,0,0,26,3523,9624,9431.0,0,08-11-2034,45,609,Bachelor,53725,Single,Own,3.74,1,Debt Consolidation,19,1697,19055.0,2,26.88,53.0,1250.0,1019.5666666666667,102.52533333333332
A6157,09-11-2018,52728,Employed,18,96,0,451,3,0,0,14,585,13324,105777.0,0,09-11-2034,38,578,Associate,19159,Married,Rent,4.53,1,Home,34,2763,119101.0,3,31.81,53.0,4394.0,199.57291666666666,14.805938021544529
A6158,10-11-2018,63538,Employed,5,24,4,556,4,0,1,28,427,9506,21493.0,1,10-11-2034,28,525,High School,9066,Married,Rent,8.92,2,Education,32,940,30999.0,7,20.23,48.0,5294.833333333333,377.75,17.635115993578648
A6159,11-11-2018,29978,Employed,18,24,0,363,3,0,0,7,2133,11013,186045.0,0,11-11-2034,41,640,Associate,16285,Divorced,Own,15.1,3,Home,25,832,197058.0,6,17.03,45.0,2498.1666666666665,678.5416666666666,41.692240976716256
A6160,12-11-2018,74309,Self-Employed,0,96,1,548,3,0,0,20,1621,13192,86400.0,1,12-11-2034,21,621,Master,18741,Married,Mortgage,6.7,3,Home,21,9228,99592.0,4,21.97,37.0,6192.416666666667,195.21875,12.002079155956881
A6161,13-11-2018,58832,Self-Employed,21,48,2,255,5,0,0,13,691,11103,67368.0,0,13-11-2034,41,481,Master,18504,Married,Other,33.9,0,Other,24,7231,78471.0,4,31.83,57.0,4902.666666666667,385.5,13.064318738101713
A6162,14-11-2018,138459,Employed,29,60,1,330,3,1,0,7,368,10411,69850.0,1,14-11-2034,50,626,Associate,11833,Married,Own,2.68,0,Other,15,6750,80261.0,4,19.07,49.0,14861.416666666666,197.21666666666667,3.5475532278775583
A6163,15-11-2018,33382,Employed,1,60,2,375,5,0,0,21,2142,19698,131163.0,0,15-11-2034,24,455,Associate,53725,Married,Rent,1.63,0,Debt Consolidation,17,2473,150861.0,5,30.86,46.0,2781.8333333333335,984.85,48.883230483494096
A6164,16-11-2018,62510,Employed,0,36,2,567,3,0,0,9,824,73036,92978.0,0,16-11-2034,21,466,Bachelor,20784,Married,Mortgage,1.76,2,Debt Consolidation,19,1772,166014.0,7,28.72,51.0,5209.166666666667,577.3333333333334,21.96768517037274
A6165,17-11-2018,24577,Employed,35,12,3,525,2,0,0,9,2448,69733,9585.0,0,17-11-2034,58,617,Associate,14856,Single,Rent,2.29,1,Debt Consolidation,18,1074,55525.0,5,17.11,56.0,2048.0833333333335,1238.0,86.08048175123082
A6166,18-11-2018,53414,Employed,10,120,0,617,5,0,0,8,2826,31643,36564.0,0,18-11-2034,32,587,Bachelor,53725,Married,Mortgage,2.02,2,Home,24,288,68207.0,7,36.09,57.0,4451.166666666667,494.69166666666666,24.97528737784101
A6167,19-11-2018,80178,Self-Employed,30,108,0,341,5,0,0,3,967,10261,57744.0,0,19-11-2034,53,525,Associate,31337,Married,Mortgage,22.5,0,Education,33,4777,68005.0,6,29.63,57.0,6681.5,290.1574074074074,9.446342997940693
A6168,20-11-2018,35962,Employed,17,84,0,905,4,0,0,13,112,131325,3856.0,0,20-11-2034,38,561,High School,27000,Single,Own,39.3,0,Home,33,2111,32677.0,4,25.66,51.0,2996.8333333333335,321.42857142857144,40.92415009494149
A6169,21-11-2018,95552,Employed,15,36,4,186,2,0,0,28,483,7359,9982.0,1,21-11-2034,38,567,High School,9513,Married,Other,10.0,0,Auto,27,5396,17341.0,6,18.95,38.0,7962.666666666667,264.25,5.654512726054922
A6170,22-11-2018,87584,Employed,24,24,4,586,2,0,0,11,8157,160417,2993.0,1,22-11-2034,45,537,High School,11577,Divorced,Mortgage,3.37,3,Home,27,1543,81481.0,4,23.41,40.0,7298.666666666667,482.375,14.63794757033248
A6171,23-11-2018,44608,Employed,6,60,3,570,3,0,0,6,168,2657,45618.0,0,23-11-2034,29,603,High School,27562,Single,Own,3.25,0,Education,27,2308,48275.0,6,22.18,58.0,3717.3333333333335,459.3666666666667,27.690997130559545
A6172,24-11-2018,39183,Employed,16,36,0,1098,7,0,0,3,701,7533,8677.0,0,24-11-2034,41,592,High School,35651,Single,Mortgage,2.33,2,Other,19,857,4440.0,4,21.48,62.0,3265.25,990.3055555555555,63.9554568733039
A6173,25-11-2018,15000,Employed,12,48,2,389,5,0,0,9,3143,6721,90802.0,0,25-11-2034,35,569,High School,35250,Single,Mortgage,11.4,1,Education,26,2348,97523.0,6,23.2,50.0,1250.0,734.375,89.87
A6174,26-11-2018,27577,Employed,1,48,0,731,3,0,0,21,3227,17239,2638.0,0,26-11-2034,24,526,High School,53725,Single,Mortgage,16.7,0,Auto,24,4580,17851.0,4,27.24,53.0,2298.0833333333335,1141.5,81.4809442651485
A6175,27-11-2018,73475,Employed,20,36,0,829,4,0,0,1,108,22521,73185.0,1,27-11-2034,44,578,High School,10656,Divorced,Mortgage,11.5,2,Debt Consolidation,18,8226,95706.0,8,19.14,42.0,6122.916666666667,296.0,18.37359646138142
A6176,28-11-2018,38045,Employed,16,72,1,506,3,0,0,29,3158,10210,208961.625,1,28-11-2034,36,555,Associate,11627,Single,Rent,3.16,1,Education,26,789,246742.75,6,24.07,39.0,3170.4166666666665,161.48611111111111,21.053576904542865
A6177,29-11-2018,47955,Employed,12,60,2,250,2,0,0,10,145,27912,80914.0,0,29-11-2034,38,569,Bachelor,27940,Married,Other,16.0,2,Auto,30,3243,108826.0,5,26.4,56.0,3996.25,465.6666666666667,17.908455844020438
A6178,30-11-2018,39026,Unemployed,5,36,3,440,5,0,0,17,335,53058,208961.625,0,30-11-2034,25,521,Master,25123,Divorced,Mortgage,2.02,2,Home,17,2564,246742.75,2,23.42,50.0,3252.1666666666665,697.8611111111111,34.987785920497444
A6179,01-12-2018,25268,Employed,35,12,1,246,4,0,1,7,482,25763,53300.0,0,01-12-2034,59,574,Associate,24535,Married,Mortgage,20.0,0,Debt Consolidation,23,9623,79063.0,10,19.48,61.0,2105.6666666666665,2044.5833333333333,108.78185847712521
A6180,02-12-2018,83490,Employed,26,24,2,653,2,0,0,3,2198,118132,2690.0,1,02-12-2034,50,623,High School,8375,Divorced,Other,3.72,0,Auto,23,2084,29104.0,6,17.54,39.0,6957.5,348.9583333333333,14.401125883339322
A6181,03-12-2018,24317,Employed,30,36,3,608,4,0,0,29,3197,9425,26848.0,0,03-12-2034,51,495,Associate,36702,Divorced,Other,5.33,3,Debt Consolidation,22,5013,36273.0,3,25.76,53.0,2026.4166666666667,1019.5,80.31418349302956
A6182,04-12-2018,45811,Employed,11,36,0,160,3,0,0,19,974,54549,10020.0,0,04-12-2034,36,567,Master,29892,Single,Rent,35.6,0,Auto,21,1521,47622.0,5,24.45,55.0,3817.5833333333335,830.3333333333334,25.941367793761327
A6183,05-12-2018,49636,Employed,0,72,5,359,3,0,1,1,2223,13982,88272.0,0,05-12-2034,19,441,Associate,33608,Widowed,Rent,40.5,0,Home,21,4538,102254.0,5,34.73,60.0,4136.333333333333,466.77777777777777,19.96400462030247
A6184,06-12-2018,39108,Employed,37,96,0,269,3,0,0,16,2606,21765,67869.0,0,06-12-2034,63,633,High School,24623,Married,Own,344.0,3,Home,22,1463,89634.0,8,23.08,51.0,3259.0,256.4895833333333,16.124258463741434
A6185,07-12-2018,138459,Self-Employed,16,12,0,451,4,0,0,6,1049,10890,108283.0,1,07-12-2034,39,594,Master,17936,Single,Own,33.4,0,Home,19,5406,119173.0,6,18.68,44.0,12097.333333333334,1494.6666666666667,16.08343436570043
A6186,08-12-2018,138459,Employed,9,60,0,793,6,0,0,1,1624,31416,10402.0,1,08-12-2034,31,607,High School,13032,Married,Own,5.69,2,Home,34,17875,41818.0,6,19.59,46.0,12768.916666666666,217.2,7.911399426993937
A6187,09-12-2018,43616,Employed,24,48,0,587,2,0,0,29,282,30214,208961.625,0,09-12-2034,45,660,Doctorate,30028,Single,Other,6.47,0,Home,28,23962,246742.75,5,20.61,45.0,3634.6666666666665,625.5833333333334,33.36161041819516
A6188,10-12-2018,43169,Self-Employed,35,12,3,386,3,0,0,26,570,36197,7105.0,1,10-12-2034,54,659,Master,12122,Married,Own,11.2,2,Debt Consolidation,22,2607,43302.0,3,14.57,39.0,3597.4166666666665,1010.1666666666666,38.81025736060599
A6189,11-12-2018,37010,Employed,17,84,3,160,6,0,0,2,1229,24634,11831.0,0,11-12-2034,39,637,Bachelor,26815,Married,Mortgage,23.9,0,Debt Consolidation,19,4623,36465.0,8,25.83,51.0,3084.1666666666665,319.2261904761905,15.538271509630603
A6190,12-12-2018,103221,Unemployed,33,48,1,770,0,0,0,16,2087,532814,3901.0,1,12-12-2034,55,611,Bachelor,6004,Widowed,Own,2.35,1,Debt Consolidation,22,6339,131508.0,4,20.41,45.0,8601.75,125.08333333333333,10.405828271378887
A6191,13-12-2018,63264,Employed,29,72,5,298,6,0,0,20,7726,37980,64705.0,0,13-12-2034,52,608,High School,29158,Married,Mortgage,2.73,0,Debt Consolidation,22,2754,102685.0,6,22.01,49.0,5272.0,404.97222222222223,13.33407098297083
A6192,14-12-2018,73885,Employed,7,24,2,492,2,0,0,27,476,6989,147456.0,1,14-12-2034,27,622,Bachelor,21607,Divorced,Rent,24.6,0,Home,26,692,154445.0,4,19.16,37.0,6157.083333333333,900.2916666666666,22.612844285037557
A6193,15-12-2018,84708,Self-Employed,9,48,4,279,2,0,1,9,2243,1980,15021.0,0,15-12-2034,31,547,Associate,53725,Single,Mortgage,43.7,1,Home,23,2287,17001.0,10,30.94,64.0,7059.0,1511.125,25.35947017991217
A6194,16-12-2018,32655,Employed,27,60,1,655,3,0,0,22,1440,11839,208961.625,0,16-12-2034,51,617,Associate,49598,Married,Other,36.4,1,Home,20,3952,246742.75,8,23.84,50.0,2721.25,826.6333333333333,54.44679222171183
A6195,17-12-2018,50004,Employed,0,120,1,402,5,0,1,17,474,30920,78426.0,0,17-12-2034,18,536,High School,34902,Widowed,Rent,21.8,2,Debt Consolidation,17,3004,109346.0,3,36.73,56.0,4167.0,290.85,16.62706983441325
A6196,18-12-2018,47184,Employed,19,48,0,173,2,0,0,4,725,7968,30948.0,0,18-12-2034,38,571,High School,12562,Married,Own,26.7,0,Home,20,1453,38916.0,2,22.16,54.0,3932.0,261.7083333333333,11.05565445913869
A6197,19-12-2018,65991,Employed,0,24,2,345,1,0,0,13,3809,4120,15807.0,1,19-12-2034,22,593,Bachelor,14991,Widowed,Mortgage,4.87,1,Home,25,692,19927.0,4,18.02,40.0,5499.25,624.625,17.63194981133791
A6198,20-12-2018,82233,Employed,12,84,5,379,5,0,0,11,2716,27444,39479.0,0,20-12-2034,34,506,Associate,53725,Married,Mortgage,3.12,1,Other,30,11236,66923.0,5,29.75,49.0,6852.75,740.2857142857143,16.333380238381878
A6199,21-12-2018,32917,Employed,14,48,2,608,3,0,0,11,2689,20350,160488.0,0,21-12-2034,36,477,Associate,46349,Single,Rent,11.5,1,Auto,26,4389,180838.0,4,29.98,46.0,2743.0833333333335,965.6041666666666,57.366254518941574
A6200,22-12-2018,28965,Employed,17,96,5,627,4,0,0,26,3347,3255,208961.625,0,22-12-2034,35,566,Associate,20207,Married,Rent,15.9,1,Home,21,3976,246742.75,4,24.53,49.0,2413.75,210.48958333333334,34.696616606248924
A6201,23-12-2018,29383,Employed,8,60,3,345,5,0,0,1,5460,27103,53135.0,0,23-12-2034,33,626,Bachelor,18045,Single,Rent,20.9,1,Other,27,3568,80238.0,6,18.65,59.0,2448.5833333333335,300.75,26.37239219957118
A6202,24-12-2018,117974,Employed,3,60,0,364,5,0,0,29,706,36844,2094.0,1,24-12-2034,26,492,Associate,23991,Single,Mortgage,3.47,1,Auto,17,610,38938.0,3,32.42,40.0,9831.166666666666,399.85,7.769678064658315
A6203,25-12-2018,61697,Employed,48,84,2,287,1,0,0,20,377,8467,208961.625,0,25-12-2034,67,640,Bachelor,41811,Widowed,Mortgage,3.95,2,Debt Consolidation,22,1110,236759.0,5,26.92,51.0,5141.416666666667,497.75,15.263302915863006
A6204,26-12-2018,25282,Employed,39,72,3,636,3,0,0,23,366,23332,114161.0,0,26-12-2034,62,600,Bachelor,5161,Married,Mortgage,506.0,0,Home,36,6032,137493.0,4,24.64,44.0,2106.8333333333335,71.68055555555556,33.58977401576879
A6205,27-12-2018,111421,Employed,3,36,1,321,4,0,0,14,1540,5994,24749.0,0,27-12-2034,26,551,Master,32803,Single,Own,249.0,2,Debt Consolidation,24,4144,30743.0,6,26.2,49.0,9285.083333333334,911.1944444444445,13.270688051025688
A6206,28-12-2018,19590,Employed,33,36,3,342,3,1,0,14,3233,43889,85580.0,0,28-12-2034,58,638,Bachelor,36945,Single,Rent,7.34,1,Auto,23,408,129469.0,3,18.91,67.0,1632.5,1026.25,83.81316998468607
A6207,29-12-2018,20014,Employed,13,96,0,307,3,0,0,21,898,191931,4794.0,0,29-12-2034,35,565,Master,39617,Married,Mortgage,20.3,1,Home,24,712,57759.0,6,27.08,58.0,1667.8333333333333,412.6770833333333,43.15041970620565
A6208,30-12-2018,43076,Employed,18,72,1,379,4,0,0,28,212,77371,84207.0,0,30-12-2034,41,613,Associate,12350,Single,Mortgage,15.9,3,Auto,22,2580,161578.0,9,22.88,47.0,3589.6666666666665,171.52777777777777,15.336459590800757
A6209,31-12-2018,38863,Employed,18,60,5,222,4,0,0,11,743,184651,25673.0,0,31-12-2034,39,592,High School,53725,Married,Mortgage,7.75,4,Home,18,734,210324.0,1,23.72,50.0,3238.5833333333335,973.2,36.90502534544425
A6210,01-01-2019,51970,Employed,8,60,0,278,2,0,0,26,1069,51205,40958.0,0,01-01-2035,32,572,Bachelor,24725,Single,Own,5.32,2,Education,26,1602,92163.0,9,26.27,51.0,4330.833333333333,412.0833333333333,15.934192803540505
A6211,02-01-2019,15000,Employed,30,48,4,390,4,0,1,15,1367,9388,6386.0,0,02-01-2035,51,497,High School,24794,Married,Mortgage,4.0,0,Home,16,8524,15774.0,2,24.69,59.0,1250.0,516.5416666666666,72.52333333333333
A6212,03-01-2019,65051,Employed,20,24,1,386,0,0,0,16,99,10600,13088.0,0,03-01-2035,41,478,Master,35577,Single,Mortgage,4.08,0,Home,25,5040,23688.0,5,25.84,53.0,5420.916666666667,1482.375,34.46603434228528
A6213,04-01-2019,111673,Employed,12,36,2,296,6,0,0,8,1273,43372,121638.0,1,04-01-2035,34,549,Associate,28131,Married,Other,6.92,0,Education,31,894,165010.0,5,21.0,42.0,9306.083333333334,781.4166666666666,11.577552317928236
A6214,05-01-2019,27051,Employed,4,36,0,165,3,0,0,20,155,82719,10667.0,0,05-01-2035,24,584,Bachelor,31265,Divorced,Other,2.61,0,Education,23,1385,22425.0,3,20.74,60.0,2254.25,868.4722222222222,45.84550170665286
A6215,06-01-2019,34850,Employed,3,12,3,241,2,0,0,14,2227,68079,8327.0,0,06-01-2035,29,538,Bachelor,38563,Single,Rent,6.87,1,Auto,19,1250,51170.0,1,23.54,59.0,2904.1666666666665,3213.5833333333335,118.95265423242469
A6216,07-01-2019,21322,Employed,0,72,3,506,7,0,0,4,387,47890,7954.0,0,07-01-2035,20,496,High School,16913,Widowed,Mortgage,22.3,0,Debt Consolidation,22,235,4670.0,6,26.88,59.0,1776.8333333333333,234.90277777777777,41.69793327705344
A6217,08-01-2019,72059,Employed,18,60,0,593,3,0,0,12,512,28020,34217.0,1,08-01-2035,40,647,Bachelor,12087,Married,Rent,48.8,0,Auto,24,2164,62237.0,8,17.71,38.0,6004.916666666667,201.45,13.229992089815289
A6218,09-01-2019,24099,Employed,5,60,2,331,2,0,0,18,2171,19822,49317.0,0,09-01-2035,25,590,Bachelor,8664,Single,Rent,193.0,0,Other,24,1893,69139.0,6,22.59,55.0,2008.25,144.4,23.67235154985684
A6219,10-01-2019,27841,Employed,13,36,0,372,5,0,0,7,834,28455,2923.0,0,10-01-2035,36,513,Doctorate,32753,Married,Rent,2.94,2,Auto,19,12849,31378.0,3,23.6,57.0,2320.0833333333335,909.8055555555555,55.248254971684446
